ukprn,kiscourseid,title,crseurl
10007143,V400,Archaeology,https://www.durham.ac.uk/study/courses/v400/
10007143,V500,Philosophy,https://www.durham.ac.uk/study/courses/v500/
10007143,V501,Philosophy,https://www.durham.ac.uk/study/courses/v501/
10007143,V614,Theology & Religion,https://www.dur.ac.uk/courses/info/?id=26464&title=Theology+and+Religion&code=V614&type=BA&year=2021
10007143,V616,Theology and Religion,https://www.durham.ac.uk/study/courses/v616/
10007143,V617,"Religion, Society and Culture",https://www.durham.ac.uk/study/courses/v617/
10007143,VA01,Visual Arts and Film,https://www.durham.ac.uk/study/courses/va01/
10007143,VF14,Ancient History and Archaeology,https://www.durham.ac.uk/study/courses/vf14/
10007143,VL52,"Philosophy, Politics and Economics",https://www.durham.ac.uk/study/courses/vl52/
10007143,VQ48,Archaeology and Ancient Civilisations,https://www.durham.ac.uk/study/courses/vq48/
10007143,VV56,Philosophy and Theology,https://www.durham.ac.uk/study/courses/vv56/
10007143,W300,Music,https://www.durham.ac.uk/study/courses/w300/
10007143,W301,Music,https://www.durham.ac.uk/study/courses/w301/
10007143,WV53,Music and Philosophy,https://www.durham.ac.uk/study/courses/wv53/
10007143,X101,Primary Education,https://www.durham.ac.uk/study/courses/x101/
10007143,X120,Primary Education,https://www.durham.ac.uk/study/courses/x120/
10007143,X1C8,Education Studies - Psychology,https://www.durham.ac.uk/study/courses/x1c8/
10007143,X1F8,Education Studies - Geography,https://www.durham.ac.uk/study/courses/x1f8/
10007143,X301,Education Studies,https://www.durham.ac.uk/study/courses/x301/
10007143,X305,Education Studies,https://www.durham.ac.uk/study/courses/x305/
10007143,XL33,Education Studies - Sociology,https://www.durham.ac.uk/study/courses/xl33/
10007154,13V6,"Religion, Culture and Ethics",https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Religion--Culture-and-Ethics-BA-Hons-U6URLGCE.html
10007154,1L22,Criminology and Sociology,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Criminology-and-Sociology-BA-Jt-Hons-U6UCRSOC.html
10007154,74Q9,Modern Languages with Translation,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Modern-Languages-with-Translation-BA-Hons-U6UMODLTY.html
10007154,86V4,"Religion, Philosophy and Ethics",https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Religion-Philosophy-and-Ethics-BA-Jt-Hons-U6URLGPE.html
10007154,A30A,Health Sciences with Foundation Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Health-Sciences-with-Foundation-Year-BSc-Hons-U6UHESCIF.html
10007154,B121,Medical Physiology and Therapeutics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Medical-Physiology-and-Therapeutics-BSc-Hons-U6UMDPTP.html
10007154,B140,Neuroscience,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Neuroscience-BSc-Hons-U6UNEURS.html
10007154,B141,Neuroscience,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Neuroscience-MSci-Hons-U7UNEURS.html
10007154,B160,Physiotherapy,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Physiotherapy-BSc-Hons-U6UPSTPY.html
10007154,B211,Pharmacology,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Pharmacology-BSc-Hons-U6UPHCLG.html
10007154,B230,Pharmacy,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Pharmacy-MPharm-U7UPHRCY.html
10007154,B236,Pharmacy with Integrated Foundation Training,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Pharmacy-with-Integrated-Foundation-Training-MPharm-U7UPHYIF.html
10007154,B23B,Pharmaceutical Sciences (with a Year in Industry),https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Pharmaceutical-Sciences-with-a-Year-in-Industry-MSci-Hons-U7UPHSCIY.html
10007154,B313,Pharmaceutical sciences,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Pharmaceutical-Sciences-BSc-Hons-U6UPHSCIS.html
10007154,B400,Nutrition,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Nutrition-Bsc-Hons-U6UNUTRN.html
10007154,B401,Nutrition and Dietetics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Nutrition-and-Dietetics-MNutr-U7UNUTDT.html
10007154,B723,Midwifery,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Midwifery-BSc-Hons-U6UMIDWFP2.html
10007154,B730,Nursing (Child),https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Nursing-Child-BSc-Hons-U6UNURSCH.html
10007154,B740,Nursing (Adult),https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Nursing-Adult-BSc-Hons-U6UNURSE.html
10007154,B767,Nursing (Mental Health),https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Nursing-Mental-Health-BSc-Hons-U6UNURSMH.html
10007154,B901,Health Promotion and Public Health,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Health-Promotion-and-Public-Health-BSc-Hons-U6UHPAPH.html
10007154,C100,Biology,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Biology-BSc-Hons-U6UBOLGY.html
10007154,C101,Biology,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Biology-MSci-Hons-U7UBOLGY.html
10007154,C150,Environmental Biology,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Environmental-Biology-BSc-Hons-U6UEBLGY.html
10007154,C152,Environmental Biology,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Environmental-Biology-MSci-Hons-U7UEBLGY.html
10007154,C202,Plant Biology,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Plant-Biology-BSc-Hons-U6UPLNTB.html
10007154,C204,Plant Biology,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Plant-Biology-MSci-Hons-U7UPLNTB.html
10007154,C300,Zoology,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Zoology-BSc-Hons-U6UZOLGY.html
10007154,C301,Zoology,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Zoology-MSci-Hons-U7UZOLGY.html
10007154,C501,Microbiology,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Microbiology-BSc-Hons-U6UMBLGY.html
10007154,C600,Sport and Exercise Science,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Sport-and-Exercise-Science-BSc-Hons-U6USPEXS.html
10007154,C630,Sport Rehabilitation,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Sport-Rehabilitation-BSc-Hons-U6USPORH.html
10007154,C700,Biochemistry,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Biochemistry-BSc-Hons-U6UBCHMY.html
10007154,C703,Biochemistry,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Biochemistry-MSci-Hons-U7UBIOCH.html
10007154,C800,Psychology,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Psychology-BSc-Hons-U6UPSYCH.html
10007154,C803,Psychology,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Psychology-MSci-Hons-U7UPSYCH.html
10007154,C850,Psychology and Cognitive Neuroscience,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Psychology-and-Cognitive-Neuroscience-BSc-Hons-U6UPSYCN.html
10007154,CF71,Medicinal and Biological Chemistry with an assessed year in industry,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Medicinal-and-Biological-Chemistry-with-an-Assessed-Year-in-Industry-MSci-Hons-U7UMDLBCY.html
10007154,CFG0,Science with Foundation Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Science-with-Foundation-Year-MSci-Hons-U7USCNCE5.html
10007154,CGF0,Science with Foundation Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Science-with-Foundation-Year-BSc-Hons-U6USCNCEY.html
10007154,D100,Veterinary Medicine and Veterinary Surgery,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Veterinary-Medicine-and-Surgery-BVM-BVS-with-BVMedSci-BVMBVS-U6UVTMVS.html
10007154,D104,Veterinary Medicine including a Preliminary Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Veterinary-Medicine-and-Surgery-including-a-Preliminary-Year-BVM-BVS-with-BVMedSci-BVMBVS-U6UVTMPY.html
10007154,D190,Veterinary Medicine including a Gateway Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Veterinary-Medicine-and-Surgery-including-a-Gateway-Year-BVM-BVS-with-BVMedSci-BVMBVS-U6UVTMGY.html
10007154,D320,Animal Science,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Animal-Science-BSc-Hons-U6UANMAL.html
10007154,D322,Animal Science,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Animal-Science-MSci-Hons-U7UANMAL.html
10007154,D400,Agriculture,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Agriculture-BSc-Hons-U6UAGCLT.html
10007154,D40A,Integrated Agricultural Business Management,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Agricultural-Business-Management-BSc-Hons-U6UAGBSM.html
10007154,D610,Food Science,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Food-Science-BSc-Hons-U6UFOODS.html
10007154,D6B4,Food Science and Nutrition,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Food-Science-and-Nutrition-BSc-Hons-U6UFSCAN.html
10007154,F100,Chemistry,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Chemistry-BSc-Hons-U6UCMSTY.html
10007154,F101,Chemistry,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Chemistry-MSci-Hons-U7UCMSTY.html
10007154,F103,Chemistry with an International Study Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Chemistry-with-an-International-Study-Year-MSci-Hons-U7UCMSSY.html
10007154,F105,Chemistry with a Year in Industry,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Chemistry-with-a-Year-in-Industry-MSci-Hons-U7UCMSTYY.html
10007154,F300,Physics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Physics-BSc-Hons-U6UPHYSC.html
10007154,F303,Physics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Physics-MSci-Hons-U7UPHYSC.html
10007154,F325,Mathematical Physics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mathematical-Physics-MSci-Hons-U7UMTHPY.html
10007154,F326,Mathematical Physics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mathematical-Physics-BSc-Hons-U6UMTHPY.html
10007154,F340,Physics with Theoretical Physics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/physics-with-theoretical-physics-msci.html
10007154,F344,Physics with Theoretical Physics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/physics-with-theoretical-physics-bsc-U6UPHYTP.html
10007154,F345,Physics with Theoretical Astrophysics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Physics-with-Theoretical-Astrophysics-MSci-Hons-U7UPHYTA.html
10007154,F346,Physics with Theoretical Astrophysics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Physics-with-Theoretical-Astrophysics-BSc-Hons-U6UPHYTA.html
10007154,F350,Physics with Medical Physics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Physics-with-Medical-Physics-BSc-Hons-U6UPHYMP.html
10007154,F371,Physics with Medical Physics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Physics-with-Medical-Physics-MSci-Hons-U7UPHYMP.html
10007154,F3F5,Physics with Astrophysics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Physics-with-Astrophysics-BSc-Hons-U6UPHAST.html
10007154,F3FM,Physics with Astrophysics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Physics-with-Astrophysics-MSci-Hons-U7UPHAST.html
10007154,F3G4,Physics with Computer Science,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/2025/Physics-with-Computer-Science-BSc-Hons-U6UPHYCS.html
10007154,F4G4,Physics with Computer Science,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/2025/Physics-with-Computer-Science-MSci-Hons-U7UPHYCS.html
10007154,F750,Environmental Science,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Environmental-Science-MSci-Hons-U7UEVNSC.html
10007154,F800,Geography,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Geography-BSc-Hons-U6UGEOGS.html
10007154,F900,Environmental Science,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Environmental-Science-BSc-Hons-U6UEVNSC.html
10007154,FC17,Medicinal and Biological Chemistry,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Medicinal-and-Biological-Chemistry-BSc-Hons-U6UMDLBC.html
10007154,FC1R,Medicinal and Biological Chemistry,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Medicinal-and-Biological-Chemistry-MSci-Hons-U7UMDLBC.html
10007154,FGC0,Natural Sciences,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Natural-Sciences-BSc-Hons-U6UNATRS.html
10007154,FGY0,Natural Sciences with International Study,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Natural-Sciences-with-International-Study-BSc-Hons-U6UNSCIS.html
10007154,G100,Mathematics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mathematics-BSc-Hons-U6UMATHS.html
10007154,G103,Mathematics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mathematics-MMath-Hons-U7UMATHS.html
10007154,G104,Mathematics (International Study),https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mathematics--International-Study--BSc-Hons-U6UMATHSY.html
10007154,G105,Mathematics with a Year in Industry,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mathematics-with-a-Year-in-Industry-BSc-Hons-U6UMATHIY.html
10007154,G106,Mathematics with a Year in Industry,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mathematics-with-a-Year-in-Industry-MMath-Hons-U7UMATHIY.html
10007154,G120,Financial Mathematics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Financial-Mathematics-BSc-Hons-U6UFNMTH.html
10007154,G300,Statistics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Statistics-BSc-Hons-U6USTATS.html
10007154,G400,Computer Science,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Computer-Science-BSc-Hons-U6UCMPSC.html
10007154,G404,Computer Science,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Computer-Science-MSci-Hons-U7UCMPSC.html
10007154,G406,Computer Science including International Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Computer-Science-including-International-Year-MSci-Hons-U7UCMPSCY.html
10007154,G407,Computer Science with Year in Industry,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Computer-Science-with-Year-in-Industry-BSc-Hons-U6UCMPSCY.html
10007154,G4G1,Computer Science with Artificial Intelligence,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Computer-Science-with-Artificial-Intelligence-MSci-Hons-U7UCMPAI.html
10007154,G4G7,Computer Science with Artificial Intelligence,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Computer-Science-with-Artificial-Intelligence-BSc-Hons-U6UCMPAI.html
10007154,G4GA,Computer Science with Artificial Intelligence including International Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Computer-Science-with-Artificial-Intelligence-including-International-Year-MSci-Hons-U7UCMPAIY.html
10007154,G4GB,Computer Science and Artificial Intelligence with Year in Industry,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Computer-Science-and-Artificial-Intelligence-with-Year-in-Industry-BSc-Hons-U6UCMPAIY.html
10007154,GFC0,Natural Sciences,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Natural-Sciences-MSci-Hons-U7UNATRS.html
10007154,GFY0,Natural Sciences with International Study,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Natural-Sciences-with-International-Study-MSci-Hons-U7UNSCIS.html
10007154,GL11,Mathematics and Economics,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mathematics-and-Economics-BSc-Jt-Hons-U6UMTHEN.html
10007154,H200,Civil Engineering,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Civil-Engineering-MEng-Hons-U7UCVENG.html
10007154,H201,Civil Engineering,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Civil-Engineering-BEng-Hons-U6UCVENG.html
10007154,H20A,Civil Engineering including an Industrial Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Civil-Engineering-including-an-Industrial-Year-BEng-Hons-U6UCVENGY.html
10007154,H20B,Civil Engineering including an Industrial Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Civil-Engineering-including-an-Industrial-Year-MEng-Hons-U7UCVENGY.html
10007154,H300,Mechanical Engineering,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mechanical-Engineering-MEng-Hons-U7UMCENG.html
10007154,H302,Mechanical Engineering,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mechanical-Engineering-BEng-Hons-U6UMCENG.html
10007154,H30A,Mechanical Engineering including an Industrial Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mechanical-Engineering-including-an-Industrial-Year-BEng-Hons-U6UMCENGY.html
10007154,H30C,Mechanical Engineering including an Industrial Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mechanical-Engineering-including-an-Industrial-Year-MEng-Hons-U7UMCENGY1.html
10007154,H30U,Mechanical Engineering with Study Abroad (year 2 out),https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mechanical-Engineering-including-an-Integrated-Study-Abroad-Year-MEng-Hons-U7UMCENGY2.html
10007154,H30V,Mechanical Engineering with Study Abroad (year 3 out),https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mechanical-Engineering-including-an-Integrated-Study-Abroad-Year-MEng-Hons-U7UMCENGY3.html
10007154,H30W,Mechanical Engineering with Study Abroad,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Mechanical-Engineering-including-an-Integrated-Study-Abroad-Year-BEng-Hons-U6UMCENGY2.html
10007154,H400,Aerospace Engineering,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Aerospace-Engineering-MEng-Hons-U7UAERSE.html
10007154,H402,Aerospace Engineering,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Aerospace-Engineering-BEng-Hons-U6UAERSE.html
10007154,H40A,Aerospace Engineering including an Industrial Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Aerospace-Engineering-including-an-Industrial-Year-BEng-Hons-U6UAERSEY.html
10007154,H40B,Aerospace Engineering including an Industrial Year,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Aerospace-Engineering-including-an-Industrial-Year-MEng-Hons-U7UAERSEY.html
10007154,H600,Electrical and Electronic Engineering,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Electrical-and-Electronic-Engineering-MEng-Hons-U7UEEENG.html
10007154,H601,Electrical Engineering,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Electrical-Engineering-MEng-Hons-U7UELENGM.html
